activityId:ID,category,subcategory,city,:LABEL
7821,儿童亲子,其他儿童亲子,合肥,activity
7822,话剧歌剧,音乐剧,南宁,activity
7823,话剧歌剧,音乐剧,南宁,activity
7824,话剧歌剧,音乐剧,南宁,activity
7825,话剧歌剧,音乐剧,南宁,activity
7826,话剧歌剧,音乐剧,南宁,activity
7827,话剧歌剧,音乐剧,南宁,activity
7828,话剧歌剧,音乐剧,南宁,activity
7829,话剧歌剧,音乐剧,南宁,activity
7830,话剧歌剧,音乐剧,南宁,activity
7831,曲苑杂坛,戏曲,广州,activity
7832,曲苑杂坛,戏曲,广州,activity
7833,曲苑杂坛,戏曲,广州,activity
7834,曲苑杂坛,戏曲,广州,activity
7835,曲苑杂坛,戏曲,广州,activity
7836,曲苑杂坛,戏曲,广州,activity
7837,曲苑杂坛,戏曲,广州,activity
7838,曲苑杂坛,戏曲,广州,activity
7839,曲苑杂坛,戏曲,广州,activity
7840,曲苑杂坛,其他曲苑杂坛,常州,activity
7841,曲苑杂坛,其他曲苑杂坛,常州,activity
7842,曲苑杂坛,其他曲苑杂坛,常州,activity
7843,曲苑杂坛,其他曲苑杂坛,常州,activity
7844,曲苑杂坛,其他曲苑杂坛,常州,activity
7845,曲苑杂坛,其他曲苑杂坛,常州,activity
7846,曲苑杂坛,其他曲苑杂坛,常州,activity
7847,曲苑杂坛,其他曲苑杂坛,常州,activity
7848,曲苑杂坛,其他曲苑杂坛,常州,activity
7849,儿童亲子,其他儿童亲子,嘉兴,activity
7850,儿童亲子,其他儿童亲子,嘉兴,activity
7851,儿童亲子,其他儿童亲子,嘉兴,activity
7852,儿童亲子,其他儿童亲子,嘉兴,activity
7853,儿童亲子,其他儿童亲子,嘉兴,activity
7854,儿童亲子,其他儿童亲子,嘉兴,activity
7855,儿童亲子,其他儿童亲子,嘉兴,activity
7856,儿童亲子,其他儿童亲子,嘉兴,activity
7857,儿童亲子,其他儿童亲子,嘉兴,activity
7858,演唱会,其他演唱会,上海,activity
7859,演唱会,其他演唱会,上海,activity
7860,演唱会,其他演唱会,上海,activity
7861,演唱会,其他演唱会,上海,activity
7862,演唱会,其他演唱会,上海,activity
7863,演唱会,其他演唱会,上海,activity
7864,演唱会,其他演唱会,上海,activity
7865,演唱会,其他演唱会,上海,activity
7866,演唱会,其他演唱会,上海,activity
7867,展览休闲,展会,重庆,activity
7868,展览休闲,展会,重庆,activity
7869,展览休闲,展会,重庆,activity
7870,展览休闲,展会,重庆,activity
7871,展览休闲,展会,重庆,activity
7872,展览休闲,展会,重庆,activity
7873,展览休闲,展会,重庆,activity
7874,展览休闲,展会,重庆,activity
7875,展览休闲,展会,重庆,activity
7876,儿童亲子,其他儿童亲子,南京,activity
7877,儿童亲子,其他儿童亲子,南京,activity
7878,儿童亲子,其他儿童亲子,南京,activity
7879,儿童亲子,其他儿童亲子,南京,activity
7880,儿童亲子,其他儿童亲子,南京,activity
7881,儿童亲子,其他儿童亲子,南京,activity
7882,儿童亲子,其他儿童亲子,南京,activity
7883,儿童亲子,其他儿童亲子,南京,activity
7884,儿童亲子,其他儿童亲子,南京,activity
7885,儿童亲子,其他儿童亲子,南京,activity
7886,儿童亲子,其他儿童亲子,南京,activity
7887,儿童亲子,其他儿童亲子,南京,activity
7888,儿童亲子,其他儿童亲子,南京,activity
7889,儿童亲子,其他儿童亲子,南京,activity
7890,儿童亲子,其他儿童亲子,南京,activity
7891,儿童亲子,其他儿童亲子,南京,activity
7892,儿童亲子,其他儿童亲子,南京,activity
7893,儿童亲子,其他儿童亲子,南京,activity
7894,曲苑杂坛,其他曲苑杂坛,上海,activity
7895,曲苑杂坛,其他曲苑杂坛,上海,activity
7896,曲苑杂坛,其他曲苑杂坛,上海,activity
7897,曲苑杂坛,其他曲苑杂坛,上海,activity
7898,曲苑杂坛,其他曲苑杂坛,上海,activity
7899,曲苑杂坛,其他曲苑杂坛,上海,activity
7900,曲苑杂坛,其他曲苑杂坛,上海,activity
7901,曲苑杂坛,其他曲苑杂坛,上海,activity
7902,曲苑杂坛,其他曲苑杂坛,上海,activity
7903,曲苑杂坛,其他曲苑杂坛,上海,activity
7904,曲苑杂坛,其他曲苑杂坛,上海,activity
7905,曲苑杂坛,其他曲苑杂坛,上海,activity
7906,曲苑杂坛,其他曲苑杂坛,上海,activity
7907,曲苑杂坛,其他曲苑杂坛,上海,activity
7908,曲苑杂坛,其他曲苑杂坛,上海,activity
7909,曲苑杂坛,其他曲苑杂坛,上海,activity
7910,曲苑杂坛,其他曲苑杂坛,上海,activity
7911,曲苑杂坛,其他曲苑杂坛,上海,activity
7912,儿童亲子,其他儿童亲子,南京,activity
7913,儿童亲子,其他儿童亲子,南京,activity
7914,儿童亲子,其他儿童亲子,南京,activity
7915,儿童亲子,其他儿童亲子,南京,activity
7916,儿童亲子,其他儿童亲子,南京,activity
7917,儿童亲子,其他儿童亲子,南京,activity
7918,儿童亲子,其他儿童亲子,南京,activity
7919,儿童亲子,其他儿童亲子,南京,activity
7920,儿童亲子,其他儿童亲子,南京,activity
7921,儿童亲子,其他儿童亲子,石家庄,activity
7922,儿童亲子,其他儿童亲子,石家庄,activity
7923,儿童亲子,其他儿童亲子,石家庄,activity
7924,儿童亲子,其他儿童亲子,石家庄,activity
7925,儿童亲子,其他儿童亲子,石家庄,activity
7926,儿童亲子,其他儿童亲子,石家庄,activity
7927,儿童亲子,其他儿童亲子,石家庄,activity
7928,儿童亲子,其他儿童亲子,石家庄,activity
7929,儿童亲子,其他儿童亲子,石家庄,activity
7930,展览休闲,展会,长沙,activity
7931,展览休闲,展会,长沙,activity
7932,展览休闲,展会,长沙,activity
7933,展览休闲,展会,长沙,activity
7934,展览休闲,展会,长沙,activity
7935,展览休闲,展会,长沙,activity
7936,展览休闲,展会,长沙,activity
7937,展览休闲,展会,长沙,activity
7938,展览休闲,展会,长沙,activity
7939,音乐会,其他音乐会,重庆,activity
7940,音乐会,其他音乐会,重庆,activity
7941,音乐会,其他音乐会,重庆,activity
7942,音乐会,其他音乐会,重庆,activity
7943,音乐会,其他音乐会,重庆,activity
7944,音乐会,其他音乐会,重庆,activity
7945,音乐会,其他音乐会,重庆,activity
7946,音乐会,其他音乐会,重庆,activity
7947,音乐会,其他音乐会,重庆,activity
7948,音乐会,其他音乐会,重庆,activity
7949,音乐会,其他音乐会,重庆,activity
7950,音乐会,其他音乐会,重庆,activity
7951,音乐会,其他音乐会,重庆,activity
7952,音乐会,其他音乐会,重庆,activity
7953,音乐会,其他音乐会,重庆,activity
7954,音乐会,其他音乐会,重庆,activity
7955,音乐会,其他音乐会,重庆,activity
7956,音乐会,其他音乐会,重庆,activity
7957,展览休闲,展会,呼和浩特,activity
7958,展览休闲,展会,呼和浩特,activity
7959,展览休闲,展会,呼和浩特,activity
7960,展览休闲,展会,呼和浩特,activity
7961,展览休闲,展会,呼和浩特,activity
7962,展览休闲,展会,呼和浩特,activity
7963,展览休闲,展会,呼和浩特,activity
7964,展览休闲,展会,呼和浩特,activity
7965,展览休闲,展会,呼和浩特,activity
7966,曲苑杂坛,其他曲苑杂坛,杭州,activity
7967,曲苑杂坛,其他曲苑杂坛,杭州,activity
7968,曲苑杂坛,其他曲苑杂坛,杭州,activity
7969,曲苑杂坛,其他曲苑杂坛,杭州,activity
7970,曲苑杂坛,其他曲苑杂坛,杭州,activity
7971,曲苑杂坛,其他曲苑杂坛,杭州,activity
7972,曲苑杂坛,其他曲苑杂坛,杭州,activity
7973,曲苑杂坛,其他曲苑杂坛,杭州,activity
7974,曲苑杂坛,其他曲苑杂坛,杭州,activity
7975,音乐会,其他音乐会,成都,activity
7976,音乐会,其他音乐会,成都,activity
7977,音乐会,其他音乐会,成都,activity
7978,音乐会,其他音乐会,成都,activity
7979,音乐会,其他音乐会,成都,activity
7980,音乐会,其他音乐会,成都,activity
7981,音乐会,其他音乐会,成都,activity
7982,音乐会,其他音乐会,成都,activity
7983,音乐会,其他音乐会,成都,activity
7984,展览休闲,展会,上海,activity
7985,展览休闲,展会,上海,activity
7986,展览休闲,展会,上海,activity
7987,展览休闲,展会,上海,activity
7988,展览休闲,展会,上海,activity
7989,展览休闲,展会,上海,activity
7990,展览休闲,展会,上海,activity
7991,展览休闲,展会,上海,activity
7992,展览休闲,展会,上海,activity
7993,曲苑杂坛,其他曲苑杂坛,苏州,activity
7994,曲苑杂坛,其他曲苑杂坛,苏州,activity
7995,曲苑杂坛,其他曲苑杂坛,苏州,activity
7996,曲苑杂坛,其他曲苑杂坛,苏州,activity
7997,曲苑杂坛,其他曲苑杂坛,苏州,activity
7998,曲苑杂坛,其他曲苑杂坛,苏州,activity
7999,曲苑杂坛,其他曲苑杂坛,苏州,activity
8000,曲苑杂坛,其他曲苑杂坛,苏州,activity
8001,曲苑杂坛,其他曲苑杂坛,苏州,activity
8002,话剧歌剧,话剧,长沙,activity
8003,话剧歌剧,话剧,长沙,activity
8004,话剧歌剧,话剧,长沙,activity
8005,话剧歌剧,话剧,长沙,activity
8006,话剧歌剧,话剧,长沙,activity
8007,话剧歌剧,话剧,长沙,activity
8008,话剧歌剧,话剧,长沙,activity
8009,话剧歌剧,话剧,长沙,activity
8010,话剧歌剧,话剧,长沙,activity
8011,话剧歌剧,话剧,杭州,activity
8012,话剧歌剧,话剧,杭州,activity
8013,话剧歌剧,话剧,杭州,activity
8014,话剧歌剧,话剧,杭州,activity
8015,话剧歌剧,话剧,杭州,activity
8016,话剧歌剧,话剧,杭州,activity
8017,话剧歌剧,话剧,杭州,activity
8018,话剧歌剧,话剧,杭州,activity
8019,话剧歌剧,话剧,杭州,activity
8020,展览休闲,特色体验,杭州,activity
8021,展览休闲,特色体验,杭州,activity
8022,展览休闲,特色体验,杭州,activity
8023,展览休闲,特色体验,杭州,activity
8024,展览休闲,特色体验,杭州,activity
8025,展览休闲,特色体验,杭州,activity
8026,展览休闲,特色体验,杭州,activity
8027,展览休闲,特色体验,杭州,activity
8028,展览休闲,特色体验,杭州,activity
8029,展览休闲,展会,成都,activity
8030,展览休闲,展会,成都,activity
8031,展览休闲,展会,成都,activity
8032,展览休闲,展会,成都,activity
8033,展览休闲,展会,成都,activity
8034,展览休闲,展会,成都,activity
8035,展览休闲,展会,成都,activity
8036,展览休闲,展会,成都,activity
8037,展览休闲,展会,成都,activity
8038,展览休闲,展会,昆明,activity
8039,展览休闲,展会,昆明,activity
8040,展览休闲,展会,昆明,activity
8041,展览休闲,展会,昆明,activity
8042,展览休闲,展会,昆明,activity
8043,展览休闲,展会,昆明,activity
8044,展览休闲,展会,昆明,activity
8045,展览休闲,展会,昆明,activity
8046,展览休闲,展会,昆明,activity
8047,曲苑杂坛,戏曲,南京,activity
8048,曲苑杂坛,戏曲,南京,activity
8049,曲苑杂坛,戏曲,南京,activity
8050,曲苑杂坛,戏曲,南京,activity
8051,曲苑杂坛,戏曲,南京,activity
8052,曲苑杂坛,戏曲,南京,activity
8053,曲苑杂坛,戏曲,南京,activity
8054,曲苑杂坛,戏曲,南京,activity
8055,曲苑杂坛,戏曲,南京,activity
8056,音乐会,其他音乐会,苏州,activity
8057,音乐会,其他音乐会,苏州,activity
8058,音乐会,其他音乐会,苏州,activity
8059,音乐会,其他音乐会,苏州,activity
8060,音乐会,其他音乐会,苏州,activity
8061,音乐会,其他音乐会,苏州,activity
8062,音乐会,其他音乐会,苏州,activity
8063,音乐会,其他音乐会,苏州,activity
8064,音乐会,其他音乐会,苏州,activity
8065,展览休闲,特色体验,济南,activity
8066,展览休闲,特色体验,济南,activity
8067,展览休闲,特色体验,济南,activity
8068,展览休闲,特色体验,济南,activity
8069,展览休闲,特色体验,济南,activity
8070,展览休闲,特色体验,济南,activity
8071,展览休闲,特色体验,济南,activity
8072,展览休闲,特色体验,济南,activity
8073,展览休闲,特色体验,济南,activity
8074,演唱会,其他演唱会,杭州,activity
8075,演唱会,其他演唱会,杭州,activity
8076,演唱会,其他演唱会,杭州,activity
8077,演唱会,其他演唱会,杭州,activity
8078,演唱会,其他演唱会,杭州,activity
8079,演唱会,其他演唱会,杭州,activity
8080,演唱会,其他演唱会,杭州,activity
8081,演唱会,其他演唱会,杭州,activity
8082,演唱会,其他演唱会,杭州,activity
8083,展览休闲,特色体验,天津,activity
8084,展览休闲,特色体验,天津,activity
8085,展览休闲,特色体验,天津,activity
8086,展览休闲,特色体验,天津,activity
8087,展览休闲,特色体验,天津,activity
8088,展览休闲,特色体验,天津,activity
8089,展览休闲,特色体验,天津,activity
8090,展览休闲,特色体验,天津,activity
8091,展览休闲,特色体验,天津,activity
8092,儿童亲子,其他儿童亲子,重庆,activity
8093,儿童亲子,其他儿童亲子,重庆,activity
8094,儿童亲子,其他儿童亲子,重庆,activity
8095,儿童亲子,其他儿童亲子,重庆,activity
8096,儿童亲子,其他儿童亲子,重庆,activity
8097,儿童亲子,其他儿童亲子,重庆,activity
8098,儿童亲子,其他儿童亲子,重庆,activity
8099,儿童亲子,其他儿童亲子,重庆,activity
8100,儿童亲子,其他儿童亲子,重庆,activity
8101,儿童亲子,其他儿童亲子,杭州,activity
8102,儿童亲子,其他儿童亲子,杭州,activity
8103,儿童亲子,其他儿童亲子,杭州,activity
8104,儿童亲子,其他儿童亲子,杭州,activity
8105,儿童亲子,其他儿童亲子,杭州,activity
8106,儿童亲子,其他儿童亲子,杭州,activity
8107,儿童亲子,其他儿童亲子,杭州,activity
8108,儿童亲子,其他儿童亲子,杭州,activity
8109,儿童亲子,其他儿童亲子,杭州,activity
8110,话剧歌剧,话剧,深圳,activity
8111,话剧歌剧,话剧,深圳,activity
8112,话剧歌剧,话剧,深圳,activity
8113,话剧歌剧,话剧,深圳,activity
8114,话剧歌剧,话剧,深圳,activity
8115,话剧歌剧,话剧,深圳,activity
8116,话剧歌剧,话剧,深圳,activity
8117,话剧歌剧,话剧,深圳,activity
8118,话剧歌剧,话剧,深圳,activity
8119,儿童亲子,其他儿童亲子,珠海,activity
8120,儿童亲子,其他儿童亲子,珠海,activity
8121,儿童亲子,其他儿童亲子,珠海,activity
8122,儿童亲子,其他儿童亲子,珠海,activity
8123,儿童亲子,其他儿童亲子,珠海,activity
8124,儿童亲子,其他儿童亲子,珠海,activity
8125,儿童亲子,其他儿童亲子,珠海,activity
8126,儿童亲子,其他儿童亲子,珠海,activity
8127,儿童亲子,其他儿童亲子,珠海,activity
8128,音乐会,其他音乐会,珠海,activity
8129,音乐会,其他音乐会,珠海,activity
8130,音乐会,其他音乐会,珠海,activity
8131,音乐会,其他音乐会,珠海,activity
8132,音乐会,其他音乐会,珠海,activity
8133,音乐会,其他音乐会,珠海,activity
8134,音乐会,其他音乐会,珠海,activity
8135,音乐会,其他音乐会,珠海,activity
8136,音乐会,其他音乐会,珠海,activity
8137,展览休闲,展会,深圳,activity
8138,展览休闲,展会,深圳,activity
8139,展览休闲,展会,深圳,activity
8140,展览休闲,展会,深圳,activity
8141,展览休闲,展会,深圳,activity
8142,展览休闲,展会,深圳,activity
8143,展览休闲,展会,深圳,activity
8144,展览休闲,展会,深圳,activity
8145,展览休闲,展会,深圳,activity
8146,儿童亲子,其他儿童亲子,上海,activity
8147,儿童亲子,其他儿童亲子,上海,activity
8148,儿童亲子,其他儿童亲子,上海,activity
8149,儿童亲子,其他儿童亲子,上海,activity
8150,儿童亲子,其他儿童亲子,上海,activity
8151,儿童亲子,其他儿童亲子,上海,activity
8152,儿童亲子,其他儿童亲子,上海,activity
8153,儿童亲子,其他儿童亲子,上海,activity
8154,儿童亲子,其他儿童亲子,上海,activity
8155,话剧歌剧,音乐剧,宁波,activity
8156,话剧歌剧,音乐剧,宁波,activity
8157,话剧歌剧,音乐剧,宁波,activity
8158,话剧歌剧,音乐剧,宁波,activity
8159,话剧歌剧,音乐剧,宁波,activity
8160,话剧歌剧,音乐剧,宁波,activity
8161,话剧歌剧,音乐剧,宁波,activity
8162,话剧歌剧,音乐剧,宁波,activity
8163,话剧歌剧,音乐剧,宁波,activity
8164,话剧歌剧,话剧,广州,activity
8165,话剧歌剧,话剧,广州,activity
8166,话剧歌剧,话剧,广州,activity
8167,话剧歌剧,话剧,广州,activity
8168,话剧歌剧,话剧,广州,activity
8169,话剧歌剧,话剧,广州,activity
8170,话剧歌剧,话剧,广州,activity
8171,话剧歌剧,话剧,广州,activity
8172,话剧歌剧,话剧,广州,activity
8173,展览休闲,展会,长春,activity
8174,展览休闲,展会,长春,activity
8175,展览休闲,展会,长春,activity
8176,展览休闲,展会,长春,activity
8177,展览休闲,展会,长春,activity
8178,展览休闲,展会,长春,activity
8179,展览休闲,展会,长春,activity
8180,展览休闲,展会,长春,activity
8181,展览休闲,展会,长春,activity
8182,儿童亲子,其他儿童亲子,南京,activity
8183,儿童亲子,其他儿童亲子,南京,activity
8184,儿童亲子,其他儿童亲子,南京,activity
8185,儿童亲子,其他儿童亲子,南京,activity
8186,儿童亲子,其他儿童亲子,南京,activity
8187,儿童亲子,其他儿童亲子,南京,activity
8188,儿童亲子,其他儿童亲子,南京,activity
8189,儿童亲子,其他儿童亲子,南京,activity
8190,儿童亲子,其他儿童亲子,南京,activity
8191,展览休闲,展会,郑州,activity
8192,展览休闲,展会,郑州,activity
8193,展览休闲,展会,郑州,activity
8194,展览休闲,展会,郑州,activity
8195,展览休闲,展会,郑州,activity
8196,展览休闲,展会,郑州,activity
8197,展览休闲,展会,郑州,activity
8198,展览休闲,展会,郑州,activity
8199,展览休闲,展会,郑州,activity
8200,展览休闲,展会,宁波,activity
8201,展览休闲,展会,宁波,activity
8202,展览休闲,展会,宁波,activity
8203,展览休闲,展会,宁波,activity
8204,展览休闲,展会,宁波,activity
8205,展览休闲,展会,宁波,activity
8206,展览休闲,展会,宁波,activity
8207,展览休闲,展会,宁波,activity
8208,展览休闲,展会,宁波,activity
8209,儿童亲子,其他儿童亲子,株洲,activity
8210,儿童亲子,其他儿童亲子,株洲,activity
8211,儿童亲子,其他儿童亲子,株洲,activity
8212,儿童亲子,其他儿童亲子,株洲,activity
8213,儿童亲子,其他儿童亲子,株洲,activity
8214,儿童亲子,其他儿童亲子,株洲,activity
8215,儿童亲子,其他儿童亲子,株洲,activity
8216,儿童亲子,其他儿童亲子,株洲,activity
8217,儿童亲子,其他儿童亲子,株洲,activity
8218,舞蹈芭蕾,舞蹈,长沙,activity
8219,舞蹈芭蕾,舞蹈,长沙,activity
8220,舞蹈芭蕾,舞蹈,长沙,activity
8221,舞蹈芭蕾,舞蹈,长沙,activity
8222,舞蹈芭蕾,舞蹈,长沙,activity
8223,舞蹈芭蕾,舞蹈,长沙,activity
8224,舞蹈芭蕾,舞蹈,长沙,activity
8225,舞蹈芭蕾,舞蹈,长沙,activity
8226,舞蹈芭蕾,舞蹈,长沙,activity
8227,话剧歌剧,话剧,金华,activity
8228,话剧歌剧,话剧,金华,activity
8229,话剧歌剧,话剧,金华,activity
8230,话剧歌剧,话剧,金华,activity
8231,话剧歌剧,话剧,金华,activity
8232,话剧歌剧,话剧,金华,activity
8233,话剧歌剧,话剧,金华,activity
8234,话剧歌剧,话剧,金华,activity
8235,话剧歌剧,话剧,金华,activity
8236,演唱会,其他演唱会,上海,activity
8237,演唱会,其他演唱会,上海,activity
8238,演唱会,其他演唱会,上海,activity
8239,演唱会,其他演唱会,上海,activity
8240,演唱会,其他演唱会,上海,activity
8241,演唱会,其他演唱会,上海,activity
8242,演唱会,其他演唱会,上海,activity
8243,演唱会,其他演唱会,上海,activity
8244,演唱会,其他演唱会,上海,activity
8245,音乐会,其他音乐会,厦门,activity
8246,音乐会,其他音乐会,厦门,activity
8247,音乐会,其他音乐会,厦门,activity
8248,音乐会,其他音乐会,厦门,activity
8249,音乐会,其他音乐会,厦门,activity
8250,音乐会,其他音乐会,厦门,activity
8251,音乐会,其他音乐会,厦门,activity
8252,音乐会,其他音乐会,厦门,activity
8253,音乐会,其他音乐会,厦门,activity
8254,音乐会,其他音乐会,青岛,activity
8255,音乐会,其他音乐会,青岛,activity
8256,音乐会,其他音乐会,青岛,activity
8257,音乐会,其他音乐会,青岛,activity
8258,音乐会,其他音乐会,青岛,activity
8259,音乐会,其他音乐会,青岛,activity
8260,音乐会,其他音乐会,青岛,activity
8261,音乐会,其他音乐会,青岛,activity
8262,音乐会,其他音乐会,青岛,activity
8263,舞蹈芭蕾,舞蹈,南京,activity
8264,舞蹈芭蕾,舞蹈,南京,activity
8265,舞蹈芭蕾,舞蹈,南京,activity
8266,舞蹈芭蕾,舞蹈,南京,activity
8267,舞蹈芭蕾,舞蹈,南京,activity
8268,舞蹈芭蕾,舞蹈,南京,activity
8269,舞蹈芭蕾,舞蹈,南京,activity
8270,舞蹈芭蕾,舞蹈,南京,activity
8271,舞蹈芭蕾,舞蹈,南京,activity
8272,音乐会,其他音乐会,南京,activity
8273,音乐会,其他音乐会,南京,activity
8274,音乐会,其他音乐会,南京,activity
8275,音乐会,其他音乐会,南京,activity
8276,音乐会,其他音乐会,南京,activity
8277,音乐会,其他音乐会,南京,activity
8278,音乐会,其他音乐会,南京,activity
8279,音乐会,其他音乐会,南京,activity
8280,音乐会,其他音乐会,南京,activity
8281,展览休闲,展会,合肥,activity
8282,展览休闲,展会,合肥,activity
8283,展览休闲,展会,合肥,activity
8284,展览休闲,展会,合肥,activity
8285,展览休闲,展会,合肥,activity
8286,展览休闲,展会,合肥,activity
8287,展览休闲,展会,合肥,activity
8288,展览休闲,展会,合肥,activity
8289,展览休闲,展会,合肥,activity
8290,话剧歌剧,话剧,成都,activity
8291,话剧歌剧,话剧,成都,activity
8292,话剧歌剧,话剧,成都,activity
8293,话剧歌剧,话剧,成都,activity
8294,话剧歌剧,话剧,成都,activity
8295,话剧歌剧,话剧,成都,activity
8296,话剧歌剧,话剧,成都,activity
8297,话剧歌剧,话剧,成都,activity
8298,话剧歌剧,话剧,成都,activity
8299,音乐会,其他音乐会,上海,activity
8300,音乐会,其他音乐会,上海,activity
8301,音乐会,其他音乐会,上海,activity
8302,音乐会,其他音乐会,上海,activity
8303,音乐会,其他音乐会,上海,activity
8304,音乐会,其他音乐会,上海,activity
8305,音乐会,其他音乐会,上海,activity
8306,音乐会,其他音乐会,上海,activity
8307,音乐会,其他音乐会,上海,activity
8308,音乐会,其他音乐会,上海,activity
8309,音乐会,其他音乐会,上海,activity
8310,音乐会,其他音乐会,上海,activity
8311,音乐会,其他音乐会,上海,activity
8312,音乐会,其他音乐会,上海,activity
8313,音乐会,其他音乐会,上海,activity
8314,音乐会,其他音乐会,上海,activity
8315,音乐会,其他音乐会,上海,activity
8316,音乐会,其他音乐会,上海,activity
8317,音乐会,其他音乐会,南通,activity
8318,音乐会,其他音乐会,南通,activity
8319,音乐会,其他音乐会,南通,activity
8320,音乐会,其他音乐会,南通,activity
8321,音乐会,其他音乐会,南通,activity
8322,音乐会,其他音乐会,南通,activity
8323,音乐会,其他音乐会,南通,activity
8324,音乐会,其他音乐会,南通,activity
8325,音乐会,其他音乐会,南通,activity
8326,话剧歌剧,话剧,武汉,activity
8327,话剧歌剧,话剧,武汉,activity
8328,话剧歌剧,话剧,武汉,activity
8329,话剧歌剧,话剧,武汉,activity
8330,话剧歌剧,话剧,武汉,activity
8331,话剧歌剧,话剧,武汉,activity
8332,话剧歌剧,话剧,武汉,activity
8333,话剧歌剧,话剧,武汉,activity
8334,话剧歌剧,话剧,武汉,activity
8335,话剧歌剧,话剧,深圳,activity
8336,话剧歌剧,话剧,深圳,activity
8337,话剧歌剧,话剧,深圳,activity
8338,话剧歌剧,话剧,深圳,activity
8339,话剧歌剧,话剧,深圳,activity
8340,话剧歌剧,话剧,深圳,activity
8341,话剧歌剧,话剧,深圳,activity
8342,话剧歌剧,话剧,深圳,activity
8343,话剧歌剧,话剧,深圳,activity
8344,演唱会,其他演唱会,杭州,activity
8345,演唱会,其他演唱会,杭州,activity
8346,演唱会,其他演唱会,杭州,activity
8347,演唱会,其他演唱会,杭州,activity
8348,演唱会,其他演唱会,杭州,activity
8349,演唱会,其他演唱会,杭州,activity
8350,演唱会,其他演唱会,杭州,activity
8351,演唱会,其他演唱会,杭州,activity
8352,演唱会,其他演唱会,杭州,activity
8353,话剧歌剧,话剧,成都,activity
8354,话剧歌剧,话剧,成都,activity
8355,话剧歌剧,话剧,成都,activity
8356,话剧歌剧,话剧,成都,activity
8357,话剧歌剧,话剧,成都,activity
8358,话剧歌剧,话剧,成都,activity
8359,话剧歌剧,话剧,成都,activity
8360,话剧歌剧,话剧,成都,activity
8361,话剧歌剧,话剧,成都,activity
8362,儿童亲子,其他儿童亲子,潍坊,activity
8363,儿童亲子,其他儿童亲子,潍坊,activity
8364,儿童亲子,其他儿童亲子,潍坊,activity
8365,儿童亲子,其他儿童亲子,潍坊,activity
8366,儿童亲子,其他儿童亲子,潍坊,activity
8367,儿童亲子,其他儿童亲子,潍坊,activity
8368,儿童亲子,其他儿童亲子,潍坊,activity
8369,儿童亲子,其他儿童亲子,潍坊,activity
8370,儿童亲子,其他儿童亲子,潍坊,activity
8371,话剧歌剧,话剧,南京,activity
8372,话剧歌剧,话剧,南京,activity
8373,话剧歌剧,话剧,南京,activity
8374,话剧歌剧,话剧,南京,activity
8375,话剧歌剧,话剧,南京,activity
8376,话剧歌剧,话剧,南京,activity
8377,话剧歌剧,话剧,南京,activity
8378,话剧歌剧,话剧,南京,activity
8379,话剧歌剧,话剧,南京,activity
8380,展览休闲,展会,上海,activity
8381,展览休闲,展会,上海,activity
8382,展览休闲,展会,上海,activity
8383,展览休闲,展会,上海,activity
8384,展览休闲,展会,上海,activity
8385,展览休闲,展会,上海,activity
8386,展览休闲,展会,上海,activity
8387,展览休闲,展会,上海,activity
8388,展览休闲,展会,上海,activity
8389,儿童亲子,其他儿童亲子,重庆,activity
8390,儿童亲子,其他儿童亲子,重庆,activity
8391,儿童亲子,其他儿童亲子,重庆,activity
8392,儿童亲子,其他儿童亲子,重庆,activity
8393,儿童亲子,其他儿童亲子,重庆,activity
8394,儿童亲子,其他儿童亲子,重庆,activity
8395,儿童亲子,其他儿童亲子,重庆,activity
8396,儿童亲子,其他儿童亲子,重庆,activity
8397,儿童亲子,其他儿童亲子,重庆,activity
8398,展览休闲,特色体验,上海,activity
8399,展览休闲,特色体验,上海,activity
8400,展览休闲,特色体验,上海,activity
8401,展览休闲,特色体验,上海,activity
8402,展览休闲,特色体验,上海,activity
8403,展览休闲,特色体验,上海,activity
8404,展览休闲,特色体验,上海,activity
8405,展览休闲,特色体验,上海,activity
8406,展览休闲,特色体验,上海,activity
8407,儿童亲子,其他儿童亲子,上海,activity
8408,儿童亲子,其他儿童亲子,上海,activity
8409,儿童亲子,其他儿童亲子,上海,activity
8410,儿童亲子,其他儿童亲子,上海,activity
8411,儿童亲子,其他儿童亲子,上海,activity
8412,儿童亲子,其他儿童亲子,上海,activity
8413,儿童亲子,其他儿童亲子,上海,activity
8414,儿童亲子,其他儿童亲子,上海,activity
8415,儿童亲子,其他儿童亲子,上海,activity
8416,儿童亲子,其他儿童亲子,金华,activity
8417,儿童亲子,其他儿童亲子,金华,activity
8418,儿童亲子,其他儿童亲子,金华,activity
8419,儿童亲子,其他儿童亲子,金华,activity
8420,儿童亲子,其他儿童亲子,金华,activity
8421,儿童亲子,其他儿童亲子,金华,activity
8422,儿童亲子,其他儿童亲子,金华,activity
8423,儿童亲子,其他儿童亲子,金华,activity
8424,儿童亲子,其他儿童亲子,金华,activity
8425,展览休闲,其他展览休闲,江门,activity
8426,展览休闲,其他展览休闲,江门,activity
8427,展览休闲,其他展览休闲,江门,activity
8428,展览休闲,其他展览休闲,江门,activity
8429,展览休闲,其他展览休闲,江门,activity
8430,展览休闲,其他展览休闲,江门,activity
8431,展览休闲,其他展览休闲,江门,activity
8432,展览休闲,其他展览休闲,江门,activity
8433,展览休闲,其他展览休闲,江门,activity
